order_id,order_date,customer_id,product,region,sales_channel,quantity,unit_price,discount_pct,sales_amount,cost_amount,profit,profit_margin_pct,year,month,month_name,quarter
107266,2024-05-19,3514,Smartwatch,West,Online,3,181.69,11.19,484.08,392.97,91.11,18.82,2024.0,5.0,May,2.0
107267,2024-10-06,3147,Tablet,West,Store,7,375.16,3.38,2537.36,1944.93,592.43,23.35,2024.0,10.0,October,4.0
107268,2024-02-03,3036,Laptop,East,Online,7,572.14,16.99,3324.53,2815.96,508.57,15.3,2024.0,2.0,February,1.0
107269,2024-11-04,1830,Tablet,West,Marketplace,2,358.53,22.1,558.59,419.57,139.02,24.89,2024.0,11.0,November,4.0
107270,2024-01-18,2387,Tablet,South,Store,4,342.33,17.3,1132.43,833.92,298.51,26.36,2024.0,1.0,January,1.0
107271,2024-02-26,4045,Headphones,North,Online,5,84.56,7.92,389.31,275.82,113.49,29.15,2024.0,2.0,February,1.0
107272,2024-04-21,4155,Smartwatch,North,Marketplace,1,153.1,17.47,126.35,106.06,20.29,16.06,2024.0,4.0,April,2.0
107273,2024-01-05,2717,Keyboard,North,Online,2,49.33,12.75,86.08,54.96,31.12,36.15,2024.0,1.0,January,1.0
107276,2024-12-04,2726,Headphones,North,Marketplace,6,89.44,5.93,504.82,425.56,79.26,15.7,2024.0,12.0,December,4.0
107277,2024-10-11,2954,Monitor,West,Marketplace,4,240.865,2.53,939.08,704.54,234.54,24.98,2024.0,10.0,October,4.0
107278,2024-09-15,2046,Monitor,West,Store,6,250.84,7.03,1399.24,1098.71,300.53,21.48,2024.0,9.0,September,3.0
107279,2024-03-30,3628,Monitor,East,Online,6,194.77,14.09,1003.96,608.73,395.23,39.37,2024.0,3.0,March,1.0
107280,2024-04-13,2974,Tablet,West,Marketplace,4,381.95,4.25,1462.87,1062.52,400.35,27.37,2024.0,4.0,April,2.0
107281,2024-07-04,1522,Keyboard,West,Online,1,59.4,0.99,58.81,36.54,22.27,37.87,2024.0,7.0,July,3.0
107282,2024-09-06,2602,Tablet,East,Marketplace,6,371.83,11.22,1980.66,1293.31,687.35,34.7,2024.0,9.0,September,3.0
107283,2024-09-11,3312,Monitor,East,Marketplace,7,237.17,8.69,1515.92,949.87,566.05,37.34,2024.0,9.0,September,3.0
107284,2024-03-16,2249,Tablet,East,Marketplace,1,327.92,10.51,293.46,183.84,109.62,37.35,2024.0,3.0,March,1.0
107285,2024-04-17,2974,Smartphone,North,Online,5,541.13,11.35,2398.56,2057.12,341.44,14.24,2024.0,4.0,April,2.0
107286,2024-06-04,2062,Laptop,North,Marketplace,6,715.59,19.15,3471.33,2303.2,1168.13,33.65,2024.0,6.0,June,2.0
107287,2024-03-22,2003,Laptop,East,Store,6,833.05,24.02,3797.71,2803.87,993.84,26.17,2024.0,3.0,March,1.0
107288,2024-03-17,3171,Smartwatch,North,Store,4,196.32,6.56,733.77,429.72,304.05,41.44,2024.0,3.0,March,1.0
107289,2024-09-14,4902,Tablet,West,Marketplace,4,352.73,23.56,1078.51,869.05,209.46,19.42,2024.0,9.0,September,3.0
107290,2024-05-06,4228,Smartwatch,South,Online,6,182.19,5.71,1030.72,794.14,236.58,22.95,2024.0,5.0,May,2.0
107291,2024-10-08,4978,Headphones,South,Online,6,83.38,18.87,405.88,261.4,144.48,35.6,2024.0,10.0,October,4.0
107292,2024-03-28,3349,Mouse,North,Store,7,29.45,17.03,171.04,100.93,70.11,40.99,2024.0,3.0,March,1.0
107293,2024-07-22,3881,Keyboard,South,Online,4,54.49,1.31,215.1,141.3,73.8,34.31,2024.0,7.0,July,3.0
107294,2024-01-16,3018,Laptop,South,Store,4,633.73,18.12,2075.59,1569.1,506.49,24.4,2024.0,1.0,January,1.0
107295,2024-05-30,4139,Tablet,North,Online,2,370.31,22.53,573.76,335.23,238.53,41.57,2024.0,5.0,May,2.0
107296,2024-09-10,2929,Keyboard,West,Store,3,56.12,23.26,129.2,77.67,51.53,39.88,2024.0,9.0,September,3.0
107297,2024-07-06,3693,Headphones,North,Online,2,72.98,17.13,120.96,84.02,36.94,30.54,2024.0,7.0,July,3.0
107298,2024-11-24,3922,Monitor,East,Online,6,246.63,19.66,1188.86,748.08,440.78,37.08,2024.0,11.0,November,4.0
107299,2024-02-01,1394,Mouse,North,Store,3,29.96,1.79,88.27,66.81,21.46,24.31,2024.0,2.0,February,1.0
107300,2024-09-27,4724,Headphones,West,Store,2,76.53,4.03,146.89,92.38,54.51,37.11,2024.0,9.0,September,3.0
107301,2024-01-05,2618,Smartphone,East,Online,5,557.83,6.56,2606.18,2236.61,369.57,14.18,2024.0,1.0,January,1.0
107302,2024-11-25,4642,Monitor,East,Marketplace,3,278.57,13.28,724.73,508.76,215.97,29.8,2024.0,11.0,November,4.0
107303,2024-11-03,1661,Monitor,West,Store,4,223.5,9.66,807.64,501.99,305.65,37.84,2024.0,11.0,November,4.0
107304,2024-11-28,2429,Monitor,East,Marketplace,3,243.02,16.43,609.28,365.98,243.3,39.93,2024.0,11.0,November,4.0
107305,2024-06-17,4521,Headphones,North,Online,4,97.74,11.14,347.41,242.4,105.01,30.23,2024.0,6.0,June,2.0
107306,2024-06-29,2155,Smartphone,South,Online,5,383.19,19.38,1544.64,1245.89,298.75,19.34,2024.0,6.0,June,2.0
107307,2024-12-31,1069,Mouse,North,Online,7,36.81,17.84,211.7,148.8,62.9,29.71,2024.0,12.0,December,4.0
107308,2024-06-26,4417,Keyboard,South,Online,6,55.53,18.68,270.94,167.85,103.09,38.05,2024.0,6.0,June,2.0
107309,2024-05-22,3810,Headphones,South,Marketplace,7,92.73,20.72,514.61,368.89,145.72,28.32,2024.0,5.0,May,2.0
107310,2024-12-27,1320,Laptop,West,Online,3,596.81,20.86,1416.95,955.74,461.21,32.55,2024.0,12.0,December,4.0
107311,2024-09-04,3225,Laptop,North,Marketplace,1,627.15,19.49,504.92,363.81,141.11,27.95,2024.0,9.0,September,3.0
107312,2024-05-06,1584,Headphones,North,Online,4,75.16,1.65,295.68,203.88,91.8,31.05,2024.0,5.0,May,2.0
107313,2024-09-19,4601,Keyboard,West,Online,3,48.03,15.58,121.64,92.62,29.02,23.86,2024.0,9.0,September,3.0
107314,2024-02-09,2865,Laptop,West,Marketplace,2,540.25,0.49,1075.21,865.51,209.7,19.5,2024.0,2.0,February,1.0
107315,2024-12-20,2184,Keyboard,West,Store,7,47.14,18.59,268.64,222.47,46.17,17.19,2024.0,12.0,December,4.0
107316,2024-09-11,1582,Monitor,East,Marketplace,3,216.07,1.53,638.29,502.72,135.57,21.24,2024.0,9.0,September,3.0
107317,2024-05-22,4697,Headphones,North,Online,4,70.38,24.58,212.32,144.25,68.07,32.06,2024.0,5.0,May,2.0
107318,2024-08-27,2768,Monitor,West,Online,1,282.86,15.35,239.44,168.94,70.5,29.44,2024.0,8.0,August,3.0
107319,2024-08-15,2557,Laptop,North,Marketplace,1,807.37,4.55,770.63,585.45,185.18,24.03,2024.0,8.0,August,3.0
107320,2024-12-06,4207,Keyboard,North,Marketplace,7,50.14,11.71,309.88,198.81,111.07,35.84,2024.0,12.0,December,4.0
107321,2024-07-16,2799,Monitor,North,Marketplace,2,256.71,20.67,407.3,316.27,91.03,22.35,2024.0,7.0,July,3.0
107322,2024-03-05,1111,Laptop,East,Online,5,780.21,4.5,3725.5,2838.61,886.89,23.81,2024.0,3.0,March,1.0
107323,2024-01-11,1999,Tablet,North,Marketplace,1,285.57,13.42,247.25,188.85,58.4,23.62,2024.0,1.0,January,1.0
107324,2024-04-17,1758,Smartphone,West,Online,6,546.82,0.09,3277.97,2207.17,1070.8,32.67,2024.0,4.0,April,2.0
107325,2024-01-26,1283,Monitor,North,Online,5,227.99,19.71,915.27,685.02,230.25,25.16,2024.0,1.0,January,1.0
107326,2024-05-30,4592,Smartphone,North,Store,4,563.09,4.87,2142.67,1361.45,781.22,36.46,2024.0,5.0,May,2.0
107327,2024-08-08,4868,Smartphone,South,Marketplace,3,452.47,9.68,1226.01,776.21,449.8,36.69,2024.0,8.0,August,3.0
107328,2024-12-06,2743,Mouse,South,Online,5,31.96,13.26,138.61,110.23,28.38,20.47,2024.0,12.0,December,4.0
107329,2024-08-24,3242,Smartwatch,West,Store,6,213.97,3.62,1237.35,849.15,388.2,31.37,2024.0,8.0,August,3.0
107330,2024-08-24,4015,Laptop,West,Store,4,785.86,23.17,2415.1,1769.11,645.99,26.75,2024.0,8.0,August,3.0
107331,2024-08-06,2071,Headphones,North,Store,4,66.72,11.72,235.6,155.96,79.64,33.8,2024.0,8.0,August,3.0
107332,2024-05-30,4026,Keyboard,West,Online,7,71.23,5.79,469.74,303.46,166.28,35.4,2024.0,5.0,May,2.0
107333,2024-05-02,3390,Tablet,East,Online,4,385.7,18.38,1259.23,1005.35,253.88,20.16,2024.0,5.0,May,2.0
107334,2024-05-23,4314,Laptop,South,Marketplace,6,728.47,22.36,3393.5,2723.01,670.49,19.76,2024.0,5.0,May,2.0
107335,2024-07-07,3570,Mouse,East,Store,2,32.24,22.82,49.77,40.52,9.25,18.59,2024.0,7.0,July,3.0
107336,2024-09-11,2394,Mouse,West,Marketplace,6,37.6,10.78,201.28,164.9,36.38,18.07,2024.0,9.0,September,3.0
107337,2024-03-08,1801,Tablet,North,Online,2,298.94,8.99,544.13,378.29,165.84,30.48,2024.0,3.0,March,1.0
107338,2024-04-13,3951,Monitor,North,Online,5,271.48,23.23,1042.08,840.43,201.65,19.35,2024.0,4.0,April,2.0
107339,2024-12-01,1131,Keyboard,South,Online,4,53.9,1.32,212.75,144.0,68.75,32.31,2024.0,12.0,December,4.0
107340,2024-06-07,2294,Mouse,North,Online,5,28.86,18.76,117.23,69.71,47.52,40.54,2024.0,6.0,June,2.0
107341,2024-11-04,2964,Headphones,South,Store,1,82.37,4.44,78.71,60.84,17.87,22.7,2024.0,11.0,November,4.0
107342,2024-12-27,3862,Laptop,East,Online,4,561.76,11.64,1985.48,1577.78,407.7,20.53,2024.0,12.0,December,4.0
107343,2024-10-26,1061,Headphones,West,Store,3,89.9,23.84,205.4,145.1,60.3,29.36,2024.0,10.0,October,4.0
107344,2024-03-30,3212,Monitor,South,Marketplace,4,170.09,14.53,581.5,363.96,217.54,37.41,2024.0,3.0,March,1.0
107345,2024-12-22,2549,Smartwatch,South,Marketplace,5,178.08,13.09,773.85,533.69,240.16,31.03,2024.0,12.0,December,4.0
107346,2024-09-12,1272,Laptop,West,Marketplace,2,704.75,1.55,1387.65,1148.7,238.95,17.22,2024.0,9.0,September,3.0
107347,2024-12-18,4792,Monitor,South,Store,3,228.99,6.93,639.36,480.58,158.78,24.83,2024.0,12.0,December,4.0
107348,2024-08-07,2782,Keyboard,West,Online,5,40.76,0.08,203.64,126.56,77.08,37.85,2024.0,8.0,August,3.0
107349,2024-01-09,3181,Keyboard,West,Online,5,60.88,21.88,237.8,186.24,51.56,21.68,2024.0,1.0,January,1.0
107350,2024-01-12,2268,Smartwatch,West,Online,7,148.03,16.12,869.17,710.45,158.72,18.26,2024.0,1.0,January,1.0
107351,2024-11-20,4878,Headphones,East,Marketplace,5,75.55,2.95,366.61,229.71,136.9,37.34,2024.0,11.0,November,4.0
107352,2024-08-31,4046,Headphones,South,Online,6,79.44,9.09,433.31,341.61,91.7,21.16,2024.0,8.0,August,3.0
107353,2024-06-30,2458,Keyboard,North,Online,6,52.92,20.29,253.1,185.72,67.38,26.62,2024.0,6.0,June,2.0
107354,2024-10-10,1038,Smartphone,East,Online,6,543.78,3.51,3148.16,2358.64,789.52,25.08,2024.0,10.0,October,4.0
107355,2024-11-07,2895,Keyboard,West,Marketplace,2,55.13,5.76,103.91,87.59,16.32,15.71,2024.0,11.0,November,4.0
107356,2024-04-08,4640,Tablet,North,Marketplace,5,443.42,13.54,1916.9,1131.49,785.41,40.97,2024.0,4.0,April,2.0
107357,2024-07-15,2343,Laptop,North,Online,6,781.32,3.62,4518.22,3428.57,1089.65,24.12,2024.0,7.0,July,3.0
107358,2024-12-31,4582,Tablet,West,Online,1,371.9,9.57,336.31,202.74,133.57,39.72,2024.0,12.0,December,4.0
107359,2024-08-13,4448,Monitor,North,Online,1,223.42,24.55,168.57,135.03,33.54,19.9,2024.0,8.0,August,3.0
107360,2024-11-28,4632,Keyboard,North,Online,1,57.0,13.6,49.25,40.92,8.33,16.91,2024.0,11.0,November,4.0
107361,2024-04-12,3665,Keyboard,West,Online,5,51.78,17.54,213.49,129.0,84.49,39.58,2024.0,4.0,April,2.0
107362,2024-04-15,1474,Smartwatch,North,Online,3,179.07,16.58,448.14,263.16,184.98,41.28,2024.0,4.0,April,2.0
107363,2024-12-30,1059,Smartwatch,North,Store,7,262.29,5.29,1738.9,1473.83,265.07,15.24,2024.0,12.0,December,4.0
107364,2024-02-27,3637,Mouse,East,Online,7,35.55,21.15,196.22,164.7,31.52,16.06,2024.0,2.0,February,1.0
107365,2024-03-18,2964,Monitor,West,Marketplace,2,214.98,3.05,416.85,349.58,67.27,16.14,2024.0,3.0,March,1.0
107366,2024-03-15,3547,Mouse,South,Online,1,32.34,23.04,24.89,20.99,3.9,15.67,2024.0,3.0,March,1.0
107367,2024-02-11,4290,Monitor,South,Marketplace,1,247.78,5.4,234.4,168.77,65.63,28.0,2024.0,2.0,February,1.0
107368,2024-11-19,2919,Tablet,East,Store,6,331.37,23.87,1513.63,1291.96,221.67,14.64,2024.0,11.0,November,4.0
107369,2024-06-29,3615,Laptop,South,Marketplace,4,937.58,19.95,3002.13,1868.5,1133.63,37.76,2024.0,6.0,June,2.0
107370,2024-02-02,3615,Monitor,North,Store,1,234.22,4.27,224.22,136.17,88.05,39.27,2024.0,2.0,February,1.0
107371,2024-03-11,4201,Headphones,North,Store,2,99.13,4.01,190.31,153.69,36.62,19.24,2024.0,3.0,March,1.0
107372,2024-02-25,1904,Smartwatch,East,Store,3,174.98,2.11,513.86,400.54,113.32,22.05,2024.0,2.0,February,1.0
107373,2024-04-14,1383,Keyboard,West,Online,4,62.26,6.18,233.65,144.28,89.37,38.25,2024.0,4.0,April,2.0
107374,2024-07-18,2412,Smartwatch,West,Online,2,220.46,12.594999999999999,385.39,289.69,95.7,24.83,2024.0,7.0,July,3.0
107375,2024-04-10,1085,Monitor,West,Online,2,212.07,13.01,368.96,264.1,104.86,28.42,2024.0,4.0,April,2.0
107376,2024-09-12,2534,Laptop,West,Online,5,720.44,15.33,3049.98,2498.04,551.94,18.1,2024.0,9.0,September,3.0
107377,2024-11-02,4798,Monitor,North,Online,4,237.51,0.78,942.63,762.84,179.79,19.07,2024.0,11.0,November,4.0
107378,2024-03-14,3675,Keyboard,West,Online,4,65.79,2.0,257.9,217.63,40.27,15.61,2024.0,3.0,March,1.0
107379,2024-06-19,4509,Smartphone,West,Marketplace,7,616.91,17.3,3571.29,2146.64,1424.65,39.89,2024.0,6.0,June,2.0
107380,2024-05-22,3874,Monitor,East,Marketplace,3,228.6,21.2,540.41,420.92,119.49,22.11,2024.0,5.0,May,2.0
107381,2024-06-14,3341,Headphones,North,Store,1,81.09,8.99,73.8,50.6,23.2,31.44,2024.0,6.0,June,2.0
107382,2024-09-17,4121,Smartwatch,East,Online,4,195.59,4.16,749.81,597.8,152.01,20.27,2024.0,9.0,September,3.0
107383,2024-08-08,2091,Keyboard,East,Online,3,44.63,7.71,123.57,92.52,31.05,25.13,2024.0,8.0,August,3.0
107384,2024-03-23,3835,Laptop,North,Online,4,864.49,10.3,3101.79,2229.43,872.36,28.12,2024.0,3.0,March,1.0
107385,2024-06-30,1129,Tablet,East,Store,6,358.53,15.75,1812.37,948.08,864.29,47.69,2024.0,6.0,June,2.0
107386,2024-11-02,3077,Tablet,West,Marketplace,2,364.2,10.24,653.81,490.38,163.43,25.0,2024.0,11.0,November,4.0
107387,2024-01-10,4415,Keyboard,West,Online,6,64.25,22.43,299.03,208.65,90.38,30.22,2024.0,1.0,January,1.0
107388,2024-01-04,2569,Mouse,North,Store,4,31.6,10.03,113.72,76.55,37.17,32.69,2024.0,1.0,January,1.0
107389,2024-12-16,4191,Smartphone,North,Store,1,495.19,4.53,472.76,405.07,67.69,14.32,2024.0,12.0,December,4.0
107390,2024-12-01,1692,Laptop,East,Online,3,657.95,6.21,1851.27,1436.8,414.47,22.39,2024.0,12.0,December,4.0
107391,2024-10-18,2961,Smartphone,West,Marketplace,1,516.57,11.63,456.49,333.78,122.71,26.88,2024.0,10.0,October,4.0
107392,2024-10-07,4735,Tablet,East,Online,5,347.5,19.56,1397.64,1150.58,247.06,17.68,2024.0,10.0,October,4.0
107393,2024-08-02,1133,Smartphone,East,Marketplace,1,683.78,21.74,535.13,344.42,190.71,35.64,2024.0,8.0,August,3.0
107394,2024-04-07,4399,Headphones,North,Store,1,76.79,4.63,73.23,55.18,18.05,24.65,2024.0,4.0,April,2.0
107395,2024-04-10,2209,Smartwatch,East,Online,3,177.87,0.09,533.13,437.75,95.38,17.89,2024.0,4.0,April,2.0
107396,2024-01-09,4578,Tablet,West,Online,6,316.7,21.74,1487.1,914.03,573.07,38.54,2024.0,1.0,January,1.0
107397,2024-03-01,1646,Monitor,East,Online,2,232.53,5.7,438.55,283.34,155.21,35.39,2024.0,3.0,March,1.0
107398,2024-11-04,3737,Headphones,West,Online,6,90.33,20.54,430.66,259.74,170.92,39.69,2024.0,11.0,November,4.0
107399,2024-05-25,3582,Headphones,East,Marketplace,4,75.35,13.77,259.9,222.96,36.94,14.21,2024.0,5.0,May,2.0
107400,2024-03-03,4313,Mouse,West,Marketplace,4,31.27,10.1,112.45,83.5,28.95,25.74,2024.0,3.0,March,1.0
107401,2024-04-30,2613,Headphones,North,Store,7,72.63,3.67,489.75,351.19,138.56,28.29,2024.0,4.0,April,2.0
107402,2024-08-13,4788,Laptop,North,Store,3,833.92,16.8,2081.46,1404.48,676.98,32.52,2024.0,8.0,August,3.0
107403,2024-04-14,1516,Monitor,North,Online,3,226.83,20.45,541.33,382.07,159.26,29.42,2024.0,4.0,April,2.0
107404,2024-09-16,3046,Monitor,South,Online,6,230.58,11.53,1223.96,975.82,248.14,20.27,2024.0,9.0,September,3.0
107405,2024-12-14,2864,Tablet,South,Online,7,420.78,11.16,2616.75,2189.41,427.34,16.33,2024.0,12.0,December,4.0
107406,2024-09-11,4008,Laptop,East,Online,2,710.73,18.88,1153.09,702.66,450.43,39.06,2024.0,9.0,September,3.0
107407,2024-07-25,3213,Headphones,West,Online,2,89.05,12.5,155.84,103.45,52.39,33.62,2024.0,7.0,July,3.0
107408,2024-01-28,3975,Headphones,East,Store,5,92.2,19.64,370.46,234.48,135.98,36.71,2024.0,1.0,January,1.0
107409,2024-06-18,1933,Smartphone,North,Online,4,601.19,1.35,2372.3,1665.15,707.15,29.81,2024.0,6.0,June,2.0
107410,2024-12-01,2664,Tablet,West,Marketplace,4,99999.0,21.44,314236.86,856.62,313380.24,99.73,2024.0,12.0,December,4.0
107411,2024-03-16,1557,Tablet,East,Online,7,346.31,6.55,2265.39,1771.4,493.99,21.81,2024.0,3.0,March,1.0
107412,2024-04-25,4290,Smartphone,East,Online,5,487.43,4.23,2334.06,1926.03,408.03,17.48,2024.0,4.0,April,2.0
107413,2024-03-09,4819,Mouse,West,Store,3,31.13,0.81,92.63,67.79,24.84,26.82,2024.0,3.0,March,1.0
107414,2024-12-19,2672,Keyboard,West,Marketplace,7,49.99,20.85,276.97,198.54,78.43,28.32,2024.0,12.0,December,4.0
107415,2024-08-21,3728,Smartphone,South,Marketplace,4,553.71,1.5,2181.62,1616.99,564.63,25.88,2024.0,8.0,August,3.0
107416,2024-01-01,1993,Monitor,West,Store,1,245.79,23.86,187.14,155.09,32.05,17.13,2024.0,1.0,January,1.0
107417,2024-06-15,4821,Smartwatch,East,Online,3,163.4,14.12,420.98,320.62,100.36,23.84,2024.0,6.0,June,2.0
107418,2024-12-17,2629,Laptop,South,Marketplace,7,639.43,17.47,3694.05,2957.06,736.99,19.95,2024.0,12.0,December,4.0
107419,2024-08-05,4077,Headphones,East,Marketplace,3,85.84,18.13,210.83,164.75,46.08,21.86,2024.0,8.0,August,3.0
107420,2024-09-29,2692,Keyboard,South,Marketplace,2,53.1,7.32,98.43,82.54,15.89,16.14,2024.0,9.0,September,3.0
107421,2024-09-07,1757,Smartphone,South,Marketplace,6,570.9,20.16,2734.84,2211.74,523.1,19.13,2024.0,9.0,September,3.0
107422,2024-12-12,4944,Tablet,East,Online,7,320.37,23.66,1711.99,1156.57,555.42,32.44,2024.0,12.0,December,4.0
107423,2024-12-09,2105,Keyboard,North,Marketplace,5,59.83,9.25,271.48,222.41,49.07,18.07,2024.0,12.0,December,4.0
107424,2024-06-22,2271,Laptop,East,Marketplace,6,818.41,20.88,3885.16,2761.77,1123.39,28.91,2024.0,6.0,June,2.0
107425,2024-06-18,3903,Smartwatch,East,Store,6,163.05,19.3,789.49,645.18,144.31,18.28,2024.0,6.0,June,2.0
107426,2024-09-02,3541,Laptop,West,Marketplace,3,729.95,14.74,1867.07,1556.41,310.66,16.64,2024.0,9.0,September,3.0
107427,2024-03-30,1649,Tablet,South,Store,2,419.02,9.19,761.02,587.41,173.61,22.81,2024.0,3.0,March,1.0
107428,2024-02-18,2410,Keyboard,West,Online,1,57.64,10.38,51.66,40.36,11.3,21.87,2024.0,2.0,February,1.0
107429,2024-10-20,4647,Keyboard,West,Store,1,54.35,7.69,50.17,31.08,19.09,38.05,2024.0,10.0,October,4.0
107430,2024-05-29,1992,Mouse,East,Marketplace,4,33.09,10.66,118.25,79.31,38.94,32.93,2024.0,5.0,May,2.0
107431,2024-05-11,2331,Keyboard,West,Online,5,51.76,24.74,194.77,143.38,51.39,26.38,2024.0,5.0,May,2.0
107432,2024-02-28,1628,Headphones,South,Store,5,81.66,9.09,371.19,215.66,155.53,41.9,2024.0,2.0,February,1.0
107433,2024-11-19,3673,Smartwatch,West,Store,2,193.84,16.64,323.17,264.11,59.06,18.28,2024.0,11.0,November,4.0
107434,2024-07-17,3591,Smartwatch,East,Online,4,222.4,7.99,818.52,559.42,259.1,31.65,2024.0,7.0,July,3.0
107435,2024-08-02,3055,Smartwatch,South,Store,6,169.01,11.67,895.72,700.98,194.74,21.74,2024.0,8.0,August,3.0
107436,2024-02-18,2950,Monitor,South,Store,5,253.56,2.09,1241.3,987.29,254.01,20.46,2024.0,2.0,February,1.0
107437,2024-08-19,1954,Smartphone,Unknown,Online,4,495.06,19.08,1602.41,1175.29,427.12,26.65,2024.0,8.0,August,3.0
107438,2024-09-03,3563,Tablet,North,Marketplace,2,413.68,16.53,690.6,553.38,137.22,19.87,2024.0,9.0,September,3.0
107439,2024-08-26,2843,Smartphone,West,Marketplace,4,567.78,8.69,2073.76,1599.07,474.69,22.89,2024.0,8.0,August,3.0
107440,2024-06-16,3803,Smartwatch,North,Online,7,188.26,13.12,1144.92,779.4,365.52,31.93,2024.0,6.0,June,2.0
107441,2024-02-17,4640,Smartphone,East,Store,3,557.26,21.81,1307.16,1056.93,250.23,19.14,2024.0,2.0,February,1.0
107442,2024-02-20,3121,Keyboard,East,Online,3,51.2,1.11,151.9,115.15,36.75,24.19,2024.0,2.0,February,1.0
107443,2024-10-25,1010,Tablet,West,Store,3,332.62,23.26,765.76,478.52,287.24,37.51,2024.0,10.0,October,4.0
107444,2024-04-07,2974,Keyboard,East,Online,3,71.65,11.77,189.65,151.04,38.61,20.36,2024.0,4.0,April,2.0
107445,2024-08-03,3610,Mouse,West,Online,1,28.66,21.49,22.5,17.31,5.19,23.07,2024.0,8.0,August,3.0
107446,2024-06-25,1122,Keyboard,West,Online,6,56.17,21.54,264.43,174.45,89.98,34.03,2024.0,6.0,June,2.0
107447,2024-03-20,1687,Mouse,East,Online,1,28.59,1.47,28.17,22.98,5.19,18.42,2024.0,3.0,March,1.0
107448,2024-07-03,3010,Mouse,West,Online,5,25.37,19.54,102.06,69.88,32.18,31.53,2024.0,7.0,July,3.0
107449,2024-01-27,3561,Headphones,North,Store,1,74.59,18.32,60.93,44.76,16.17,26.54,2024.0,1.0,January,1.0
107450,2024-07-13,4038,Headphones,West,Online,6,88.45,1.08,524.97,354.92,170.05,32.39,2024.0,7.0,July,3.0
107452,2024-12-07,4110,Smartwatch,West,Online,4,173.78,15.86,584.87,434.38,150.49,25.73,2024.0,12.0,December,4.0
107453,2024-04-23,3750,Headphones,South,Online,4,91.65,4.19,351.24,249.98,101.26,28.83,2024.0,4.0,April,2.0
107454,2024-08-29,1591,Laptop,North,Online,1,770.38,3.08,746.65,437.32,309.33,41.43,2024.0,8.0,August,3.0
107455,2024-05-03,2369,Headphones,North,Online,4,80.79,14.05,277.76,208.32,69.44,25.0,2024.0,5.0,May,2.0
107456,2024-10-31,2990,Headphones,North,Marketplace,6,80.48,1.47,475.78,358.86,116.92,24.57,2024.0,10.0,October,4.0
107457,2024-03-16,2362,Headphones,South,Store,5,74.5,4.11,357.19,225.3,131.89,36.92,2024.0,3.0,March,1.0
107458,2024-11-06,4774,Mouse,East,Store,2,38.03,23.71,58.03,39.06,18.97,32.69,2024.0,11.0,November,4.0
107459,2024-11-07,2208,Smartphone,West,Store,1,458.67,18.62,373.27,308.34,64.93,17.39,2024.0,11.0,November,4.0
107460,2024-07-14,3115,Tablet,South,Marketplace,3,403.66,15.34,1025.22,752.29,272.93,26.62,2024.0,7.0,July,3.0
107461,2024-12-16,3065,Smartphone,North,Store,4,382.08,5.22,1448.54,1016.61,431.93,29.82,2024.0,12.0,December,4.0
107462,2024-02-13,2407,Smartphone,West,Online,4,574.62,5.46,2172.98,1829.75,343.23,15.8,2024.0,2.0,February,1.0
107463,2024-07-04,3416,Monitor,North,Marketplace,2,268.15,11.15,476.5,384.72,91.78,19.26,2024.0,7.0,July,3.0
107464,2024-12-08,3952,Laptop,West,Online,5,666.1,18.85,2702.7,1641.3,1061.4,39.27,2024.0,12.0,December,4.0
107465,2024-09-02,2340,Mouse,South,Marketplace,7,30.18,0.1,211.05,159.4,51.65,24.47,2024.0,9.0,September,3.0
107466,2024-03-24,2521,Keyboard,East,Online,4,62.05,1.11,245.44,152.65,92.79,37.81,2024.0,3.0,March,1.0
107467,2024-07-25,4880,Mouse,North,Online,3,25.89,21.75,60.78,38.22,22.56,37.12,2024.0,7.0,July,3.0
107468,2024-05-30,3769,Headphones,North,Marketplace,2,89.46,20.35,142.51,85.66,56.85,39.89,2024.0,5.0,May,2.0
107469,2024-06-04,4417,Smartphone,West,Online,7,477.75,17.37,2763.35,1975.25,788.1,28.52,2024.0,6.0,June,2.0
107470,2024-01-16,4006,Mouse,South,Online,4,33.24,12.49,116.35,88.49,27.86,23.94,2024.0,1.0,January,1.0
107471,2024-06-13,2577,Laptop,West,Online,6,917.62,3.63,5305.86,4197.23,1108.63,20.89,2024.0,6.0,June,2.0
107472,2024-05-24,1908,Headphones,East,Store,6,74.74,2.56,436.96,256.72,180.24,41.25,2024.0,5.0,May,2.0
107473,2024-02-06,4037,Monitor,West,Online,3,256.96,22.63,596.43,375.61,220.82,37.02,2024.0,2.0,February,1.0
107474,2024-11-28,3521,Keyboard,West,Store,7,61.46,9.56,389.09,293.34,95.75,24.61,2024.0,11.0,November,4.0
107475,2024-02-14,1115,Headphones,South,Marketplace,6,64.66,17.39,320.49,233.04,87.45,27.29,2024.0,2.0,February,1.0
107476,2024-07-24,3148,Tablet,West,Online,4,403.39,11.4,1429.61,849.68,579.93,40.57,2024.0,7.0,July,3.0
107477,2024-03-02,4957,Keyboard,North,Store,3,57.31,18.27,140.52,118.3,22.22,15.81,2024.0,3.0,March,1.0
107478,2024-12-21,3486,Mouse,East,Marketplace,6,32.31,4.83,184.5,146.19,38.31,20.76,2024.0,12.0,December,4.0
107479,2024-11-03,2369,Headphones,West,Marketplace,7,66.38,12.11,408.39,277.88,130.51,31.96,2024.0,11.0,November,4.0
